,ngram,count
802,to ask,1
801,have to,1
821,girl fortunate,1
823,placing preceding,1
745,won't bark,1
824,preceding railing,1
845,just like,1
844,looks just,1
843,he looks,1
842,about he,1
841,knockin' about,1
840,him knockin',1
839,seen him,1
836,lips? i've,1
835,the lips?,1
834,you the,1
833,giving you,1
832,he? giving,1
831,who's he?,1
830,basin who's,1
829,porcelain basin,1
828,a porcelain,1
827,off a,1
826,racket off,1
825,railing racket,1
800,gonna have,1
798,before we're,1
797,you before,1
796,told you,1
771,in white,1
770,she's dressed,1
769,"for?"" she's",1
768,"me for?""",1
767,at me,1
766,lookin' at,1
765,you lookin',1
764,3 what,1
761,i only,1
759,"[instrumental] ""well",1
758,m-o-n-e-y [instrumental],1
757,– m-o-n-e-y,1
756,– m-o-n-e,1
754,m-o-n-e-y m-o-n-e,1
750,[outro] m-o-n-e-y's,1
749,about' [outro],1
748,lark about',1
747,don't lark,1
746,bark if,1
772,white and,1
773,and putting,1
774,putting off,1
787,talk to,1
795,like i,1
794,3 like,1
793,"""i only",1
792,"said ""i",1
791,"it?"" i",1
790,"about it?""",1
789,matty about,1
788,to matty,1
785,plan? why,1
775,off crying,1
784,the plan?,1
783,what's the,1
782,so what's,1
781,man so,1
780,best man,1
778,you're the,1
777,"""well you're",1
776,"crying ""well",1
1816,is,1
