,ngram,count
6513,point spilling amaretto,1
6514,spilling amaretto cause,1
6515,amaretto cause of,1
6516,cause of previous,1
6517,of previous joints,1
6518,previous joints i'm,1
6519,joints i'm sitting,1
6520,i'm sitting with,1
6522,with a girl,1
6473,white and putting,1
6523,a girl fortunate,1
6524,girl fortunate placing,1
6525,fortunate placing preceding,1
6526,placing preceding railing,1
6527,preceding railing racket,1
6528,railing racket off,1
6529,racket off a,1
6530,off a porcelain,1
6531,a porcelain basin,1
6532,porcelain basin who's,1
6533,basin who's he?,1
6534,who's he? giving,1
6535,he? giving you,1
6536,giving you the,1
6506,"ask about """,1
6505,to ask about,1
6504,have to ask,1
6503,gonna have to,1
6474,and putting off,1
6475,putting off crying,1
6476,"off crying ""well",1
6477,"crying ""well you're",1
6478,"""well you're the",1
6479,you're the best,1
6480,the best man,1
6481,best man so,1
6482,man so what's,1
6483,so what's the,1
6484,what's the plan?,1
6485,the plan? why,1
6486,plan? why don't,1
6487,don't you talk,1
6488,you talk to,1
6489,talk to matty,1
6490,to matty about,1
6491,"matty about it?""",1
6492,"about it?"" i",1
6493,"it?"" i said",1
6494,"said ""i only",1
6495,"""i only brought",1
6496,brought 3 like,1
6497,3 like i,1
6498,like i told,1
6499,told you before,1
6500,you before we're,1
6501,before we're gonna,1
6502,we're gonna have,1
6343,first bit of,1
6341,want the first,1
6198,the light come,1
6251,you need oh,1
6237,than they seem,1
6238,they seem and,1
6239,seem and oh,1
6240,woman now she,1
6241,now she said,1
6242,"she said ""my",1
6243,"said ""my name",1
6244,"""my name is",1
6245,name is eileen,1
6246,is eileen boy,1
6247,eileen boy that's,1
6248,boy that's all,1
6249,that's all you,1
6250,all you need,1
6252,need oh and,1
6235,are darker than,1
6253,oh and this,1
6254,and this one's,1
6255,this one's on,1
6256,one's on the,1
6257,on the house,1
6258,the house i,1
6259,house i don't,1
6260,"i don't mind""",1
6261,"don't mind"" it",1
6262,"mind"" it all",1
6266,the same and,1
6267,same and boy,1
6268,and boy there's,1
6269,boy there's something,1
6236,darker than they,1
6234,jeans are darker,1
6340,you want the,1
6217,her wallet photos,1
6199,light come around,1
6200,come around strange,1
6201,around strange as,1
6202,strange as it,1
6203,as it seems,1
6204,it seems i'm,1
6205,seems i'm bursting,1
6206,i'm bursting at,1
6207,bursting at the,1
6208,at the seams,1
6209,the seams and,1
6210,seams and oh,1
6215,woman now her,1
6216,now her wallet,1
6218,wallet photos don't,1
6233,denim jeans are,1
6219,photos don't turn,1
6220,don't turn me,1
6221,turn me on,1
6222,me on i,1
6223,on i feel,1
6224,i feel her,1
6225,feel her hand,1
6226,her hand come,1
6227,hand come around,1
6228,come around and,1
6229,around and her,1
6230,and her stone-wash,1
6231,her stone-wash denim,1
6232,stone-wash denim jeans,1
6270,there's something different,1
6271,something different about,1
6272,different about your,1
6324,wrong [verse 2],1
6309,and go sit,1
6310,go sit on,1
6311,sit on the,1
6312,the bed because,1
6313,bed because i,1
6314,because i know,1
6315,that you want,1
6316,want to you've,1
6317,to you've got,1
6318,you've got pretty,1
6319,got pretty eyes,1
6320,pretty eyes but,1
6322,know you're wrong,1
6323,you're wrong [verse,1
6325,and don't call,1
6273,your mouth and,1
6326,it a spade,1
6327,a spade if,1
6328,spade if it,1
6329,if it isn't,1
6330,it isn't a,1
6331,isn't a spade,1
6332,a spade and,1
6333,spade and go,1
6334,and go lie,1
6335,go lie on,1
6336,lie on the,1
6337,the floor if,1
6338,floor if you,1
6339,if you want,1
6308,on and go,1
6307,t-shirt on and,1
6306,your t-shirt on,1
6305,but your t-shirt,1
6274,mouth and you,1
6275,and you try,1
6276,you try chasing,1
6277,try chasing dreams,1
6278,chasing dreams man,1
6279,dreams man it's,1
6280,man it's harder,1
6281,it's harder than,1
6282,harder than it,1
6283,than it seems,1
6284,it seems and,1
6285,seems and oh,1
6286,woman now and,1
6287,now and oh,1
6288,woman now [verse,1
6289,now [verse 1],1
6290,[verse 1] don't,1
6291,1] don't call,1
6294,it a fight,1
6295,a fight when,1
6296,fight when you,1
6297,when you know,1
6298,you know it's,1
6299,know it's a,1
6300,it's a war,1
6301,a war with,1
6302,war with nothing,1
6303,with nothing but,1
6304,nothing but your,1
6082,like i could,1
0,[intro] well i,1
6080,“i feel like,1
5378,stay but that's,1
5388,gonna kick in,1
5387,are gonna kick,1
5386,friends are gonna,1
5385,my friends are,1
5384,that my friends,1
5383,feeling that my,1
5382,insane i've got,1
5381,simply insane i've,1
5380,that's simply insane,1
5379,but that's simply,1
5377,to stay but,1
5390,"in your brain""",1
5375,love you to,1
5374,"""i'd love you",1
5373,"said ""i'd love",1
5372,"she said ""i'd",1
5371,mouth she said,1
5370,my mouth she,1
5369,and my mouth,1
5368,floor and my,1
5365,throwing on the,1
5364,she's throwing on,1
5389,kick in your,1
5391,"your brain"" because",1
5362,every benson she's,1
5405,other people's faces,1
5416,lungs need filling,1
5415,your lungs need,1
5414,know your lungs,1
5413,i know your,1
5411,for you i,1
5410,mirror for you,1
5409,a mirror for,1
5408,as a mirror,1
5407,faces as a,1
5406,people's faces as,1
5404,using other people's,1
5392,"brain"" because [chorus]",1
5403,room using other,1
5402,the room using,1
5401,'round the room,1
5400,pacing 'round the,1
5399,stop pacing 'round,1
5398,boy stop pacing,1
5397,hey boy stop,1
5396,1] hey boy,1
5395,[verse 1] hey,1
5393,because [chorus] because,1
5363,benson she's throwing,1
5361,with every benson,1
5595,one [chorus] and,1
5319,changed but you're,1
5331,"your brain"" [pre-chorus",1
5330,"rotting your brain""",1
5329,marijuana's rotting your,1
5328,the marijuana's rotting,1
5327,that the marijuana's,1
5326,feeling that the,1
5323,same i've got,1
5322,the same i've,1
5321,you're always the,1
5320,but you're always,1
5318,you've changed but,1
5333,[pre-chorus 2] she's,1
5317,say you've changed,1
5316,to say you've,1
5315,like to say,1
5314,i'd like to,1
5313,and i'd like,1
5312,in and i'd,1
5311,sitting in and,1
5310,we're sitting in,1
5309,that we're sitting,1
5308,party that we're,1
5332,"brain"" [pre-chorus 2]",1
5334,2] she's got,1
5360,overflowing with every,1
5347,cause i'll never,1
5359,is overflowing with,1
5358,tension is overflowing,1
5357,the tension is,1
5356,[bridge] the tension,1
5355,out [bridge] the,1
5354,way out [bridge],1
5351,"you"" [chorus] because",1
5350,"find you"" [chorus]",1
5349,"never find you""",1
5348,i'll never find,1
5346,me cause i'll,1
5335,two-tone everything way,1
5345,"""find me cause",1
5344,"him ""find me",1
5343,"telling him ""find",1
5342,boyfriend telling him,1
5341,everything boyfriend telling,1
5340,phones everything boyfriend,1
5339,intelligent moving but,1
5338,too intelligent moving,1
5337,way too intelligent,1
5336,everything way too,1
5417,need filling since,1
5418,filling since your,1
5419,since your gums,1
5540,me and my,1
5550,i'm giving it,1
5549,how i'm giving,1
5548,and how i'm,1
5547,living and how,1
5546,my living and,1
5545,car my living,1
5544,my car my,1
5543,things my car,1
5542,my things my,1
5541,and my things,1
5539,about me and,1
5554,again [chorus] and,1
5538,more about me,1
5537,some more about,1
5536,talk some more,1
5535,can talk some,1
5534,i can talk,1
5533,so i can,1
5532,finish so i,1
5531,you finish so,1
5530,until you finish,1
5529,wait until you,1
5553,up again [chorus],1
5555,up again [bridge],1
5420,your gums have,1
5582,it up for,1
5593,give me one,1
5592,but give me,1
5591,wrong but give,1
5590,it's wrong but,1
5589,know it's wrong,1
5587,minutes and i,1
5586,3 minutes and,1
5585,me? oh the,1
5584,for me? oh,1
5583,up for me?,1
5581,call it up,1
5556,again [bridge] oh,1
5580,you call it,1
5579,won't you call,1
5578,so won't you,1
5577,phone so won't,1
5576,my phone so,1
5575,lost my phone,1
5574,i've lost my,1
5571,minutes i think,1
5570,3 minutes i,1
5557,[bridge] oh the,1
5528,gon' wait until,1
5527,i'm gon' wait,1
5526,but i'm gon',1
5434,"again ""do you",1
5445,starting to correct,1
5443,beat is starting,1
5442,heart beat is,1
5441,irregular heart beat,1
5440,my irregular heart,1
5439,card? my irregular,1
5438,a card? my,1
5437,have a card?,1
5436,you have a,1
5435,"""do you have",1
5433,"up again ""do",1
5525,more but i'm,1
5430,you're giving it,1
5429,that you're giving,1
5428,say that you're,1
5427,don't say that,1
5426,but don't say,1
5425,feeling but don't,1
5424,their feeling but,1
5423,lost their feeling,1
5422,have lost their,1
5421,gums have lost,1
5446,"to correct itself""",1
5447,"correct itself"" it's",1
5448,"itself"" it's just",1
5449,just a simple,1
5524,no more but,1
5523,reciprocation no more,1
5522,about reciprocation no,1
5521,conversation's not about,1
5520,this conversation's not,1
5519,2] this conversation's,1
5518,[verse 2] this,1
5517,up again [verse,1
5462,up [chorus] and,1
5461,it up [chorus],1
5460,and giving it,1
5459,just and giving,1
5458,being just and,1
5457,from being just,1
5456,empathetic from being,1
5455,the empathetic from,1
5454,prevents the empathetic,1
5453,that prevents the,1
5452,diarrhetic that prevents,1
5451,simple diarrhetic that,1
5450,a simple diarrhetic,1
5307,this party that,1
5306,by this party,1
5305,upon by this,1
5123,simply to alleviate,1
5133,terrain the engines,1
5132,over terrain the,1
5131,hmm over terrain,1
5130,water hmm over,1
5129,the water hmm,1
5128,over the water,1
5127,pain over the,1
5126,the pain over,1
5125,alleviate the pain,1
5124,to alleviate the,1
5122,sky simply to,1
5135,engines all go,1
5121,the sky simply,1
5120,from the sky,1
5119,fall from the,1
5118,we'd fall from,1
5117,that we'd fall,1
5116,prayed that we'd,1
5115,she prayed that,1
5114,again she prayed,1
5113,dad again she,1
5112,my dad again,1
5134,the engines all,1
5136,all go bust,1
5161,her brain [chorus],1
5149,yeah and in,1
5159,couldn't fix her,1
5158,it couldn't fix,1
5157,but it couldn't,1
5156,cocaine but it,1
5155,chose cocaine but,1
5154,she chose cocaine,1
5153,end she chose,1
5152,the end she,1
5151,in the end,1
5150,and in the,1
5148,complain yeah and,1
5137,go bust we,1
5147,to complain yeah,1
5146,reason to complain,1
5145,no reason to,1
5144,i've no reason,1
5143,and i've no,1
5142,dust and i've,1
5141,to dust and,1
5140,turned to dust,1
5139,we turned to,1
5138,bust we turned,1
5111,see my dad,1
5110,to see my,1
5109,oh to see,1
5060,and she just,1
5070,asking for too,1
5069,that's asking for,1
5068,think that's asking,1
5067,don't think that's,1
5066,something and i,1
5065,feel something and,1
5064,to feel something,1
5063,wants to feel,1
5062,just wants to,1
5061,she just wants,1
5059,touch and she,1
5108,plane oh to,1
5058,to touch and,1
5057,scared to touch,1
5056,she's scared to,1
5055,brown she's scared,1
5054,is brown she's,1
5053,hair is brown,1
5052,my hair is,1
5051,2] my hair,1
5050,[verse 2] my,1
5049,nevertheless [verse 2],1
5071,for too much,1
5072,too much and,1
5073,much and when,1
5074,when i go,1
5107,a plane oh,1
5106,we got a,1
5105,3] we got,1
5104,[verse 3] we,1
5103,down [verse 3],1
5102,lays down [verse,1
5090,loving me at,1
5089,not loving me,1
5088,by not loving,1
5087,appalled by not,1
5086,she's appalled by,1
5084,weep [chorus] she's,1
5083,to weep [chorus],1
5082,begins to weep,1
5081,she begins to,1
5080,when she begins,1
5079,it's when she,1
5078,sleep it's when,1
5077,to sleep it's,1
5076,go to sleep,1
5075,i go to,1
5160,fix her brain,1
5162,brain [chorus] she's,1
5304,brought upon by,1
5228,with a face,1
5238,know what i,1
5237,you know what,1
5236,magazine you know,1
5235,or magazine you,1
5234,scene or magazine,1
5233,movie scene or,1
5232,a movie scene,1
5231,from a movie,1
5230,face from a,1
5229,a face from,1
5227,1] with a,1
5240,mean she's definitely,1
5226,[verse 1] with,1
5225,angela [verse 1],1
5224,oh angela [verse,1
5223,angela oh angela,1
5222,sleep angela oh,1
5221,my sleep angela,1
5220,in my sleep,1
5219,her in my,1
5218,see her in,1
5217,i see her,1
5239,i mean she's,1
5246,on you she's,1
5163,she's appalled oh,1
5293,"said ""it's not",1
5303,are brought upon,1
5302,implications are brought,1
5301,social implications are,1
5300,just social implications,1
5299,it's just social,1
5298,body it's just,1
5297,your body it's,1
5296,about your body,1
5295,not about your,1
5294,"""it's not about",1
5292,2] she said,1
5247,you she's definitely,1
5291,[verse 2] she,1
5290,out [verse 2],1
5267,move [chorus] because,1
5266,can't move [chorus],1
5265,phones everything moving,1
5254,two-tone everything moving,1
5251,1] she's got,1
5250,[pre-chorus 1] she's,1
5249,you [pre-chorus 1],1
5248,on you [pre-chorus,1
5216,oh i see,1
5215,week oh i,1
5214,extra week oh,1
5176,[verse 1] angela,1
5186,post-traumatic mess [verse,1
5185,a post-traumatic mess,1
5184,dress a post-traumatic,1
5183,a dress a,1
5182,like a dress,1
5181,it like a,1
5180,wears it like,1
5179,she wears it,1
5178,angela she wears,1
5177,1] angela she,1
5174,was it [verse,1
5213,an extra week,1
5173,that was it,1
5172,healy] that was,1
5171,[matty healy] that,1
5170,down [matty healy],1
5169,lays down [matty,1
5168,love me at,1
5167,doesn't love me,1
5166,she doesn't love,1
5165,oh she doesn't,1
5164,appalled oh she,1
5187,mess [verse 2],1
5189,and don't sleep,1
5190,don't sleep it,1
5191,sleep it hurts,1
5212,stayed an extra,1
5211,she stayed an,1
5210,speak she stayed,1
5209,don’t speak she,1
5208,we don’t speak,1
5207,oh we don’t,1
5206,3] oh we,1
5205,[verse 3] oh,1
5204,angela [verse 3],1
5203,angela angela [verse,1
5202,take angela angela,1
5201,her take angela,1
5200,make her take,1
5199,they make her,1
5198,things they make,1
5197,the things they,1
5196,awake the things,1
5195,be awake the,1
5194,to be awake,1
5193,hurts to be,1
5192,it hurts to,1
5594,me one [chorus],1
5596,up again [outro],1
6079,much “i feel,1
5935,am your best,1
5946,i never ever,1
5945,that i never,1
5944,much that i,1
5943,so much that,1
5942,you so much,1
5941,love you so,1
5940,fact i love,1
5939,in fact i,1
5938,friend in fact,1
5937,best friend in,1
5934,i am your,1
5948,ever want us,1
5933,much i am,1
5932,very much i,1
5931,very very much,1
5929,you very very,1
5928,love you very,1
5927,“yes i love,1
5926,said “yes i,1
5925,and said “yes,1
5924,him and said,1
5923,at him and,1
5947,never ever want,1
5949,want us to,1
5921,internet looked at,1
5962,said the man,1
5973,wherever the man,1
5972,together wherever the,1
5971,life together wherever,1
5970,a life together,1
5969,on a life,1
5968,embarked on a,1
5967,they embarked on,1
5966,so they embarked,1
5965,and so they,1
5964,man and so,1
5961,” said the,1
5950,us to be,1
5960,that ” said,1
5959,like that ”,1
5958,would like that,1
5957,‘i would like,1
5956,ever’ ‘i would,1
5955,again ever’ ‘i,1
5954,ever again ever’,1
5953,apart ever again,1
5952,be apart ever,1
5951,to be apart,1
5922,looked at him,1
5920,the internet looked,1
5597,again [outro] i'm,1
5881,was wrong with,1
5891,young children at,1
5890,with young children,1
5889,games with young,1
5888,playing games with,1
5887,life; playing games,1
5886,their life; playing,1
5885,and their life;,1
5884,them and their,1
5883,with them and,1
5882,wrong with them,1
5880,what was wrong,1
5893,at home with,1
5879,on what was,1
5878,people on what,1
5877,informing people on,1
5876,other; informing people,1
5875,each other; informing,1
5874,with each other;,1
5873,sex with each,1
5872,having sex with,1
5871,things: having sex,1
5870,of things: having,1
5892,children at home,1
5894,home with their,1
5919,me?” the internet,1
5907,— turned to,1
5918,love me?” the,1
5917,you love me?”,1
5916,do you love,1
5915,“internet do you,1
5914,said “internet do,1
5913,he said “internet,1
5912,internet and he,1
5911,friend the internet,1
5909,to his friend,1
5908,turned to his,1
5906,@snowflakesmasher86 — turned,1
5895,with their parents,1
5905,was @snowflakesmasher86 —,1
5904,name was @snowflakesmasher86,1
5903,whose name was,1
5902,— whose name,1
5901,man — whose,1
5900,the man —,1
5899,day the man,1
5898,one day the,1
5897,parents one day,1
5896,their parents one,1
5974,the man went,1
5975,man went he,1
5976,went he took,1
6042,him cooked animals,1
6052,again and he,1
6051,sex again and,1
6050,having sex again,1
6049,people having sex,1
6048,the people having,1
6047,him the people,1
6046,show him the,1
6045,and show him,1
6044,animals and show,1
6043,cooked animals and,1
6041,get him cooked,1
6054,he would always,1
6040,would get him,1
6039,he would get,1
6038,better he would,1
6037,feel better he,1
6036,him feel better,1
6035,make him feel,1
6034,to make him,1
6033,ways to make,1
6032,clever ways to,1
6031,many clever ways,1
6053,and he would,1
6055,would always always,1
5977,he took his,1
6068,it made him,1
6078,so much “i,1
6077,friend so much,1
6076,his friend so,1
6075,trusted his friend,1
6074,man trusted his,1
6073,the man trusted,1
6072,happy the man,1
6071,very happy the,1
6070,him very happy,1
6069,made him very,1
6067,and it made,1
6056,always always agree,1
6066,favorite and it,1
6065,man’s favorite and,1
6064,the man’s favorite,1
6063,was the man’s,1
6062,one was the,1
6061,this one was,1
6060,him this one,1
6059,with him this,1
6058,agree with him,1
6057,always agree with,1
6030,so many clever,1
6029,had so many,1
6028,friend had so,1
5990,the places where,1
6001,the countryside they,1
6000,to the countryside,1
5999,went to the,1
5997,go they went,1
5996,not go they,1
5995,could not go,1
5994,internet could not,1
5993,the internet could,1
5992,where the internet,1
5991,places where the,1
5989,course the places,1
6027,his friend had,1
5988,of course the,1
5987,except of course,1
5986,together except of,1
5985,everywhere together except,1
5984,went everywhere together,1
5983,internet went everywhere,1
5982,the internet went,1
5980,man and the,1
5979,friend the man,1
5978,took his friend,1
6002,countryside they went,1
6003,went to birthday,1
6004,to birthday parties,1
6005,birthday parties of,1
6026,sad his friend,1
6025,got sad his,1
6024,man got sad,1
6023,the man got,1
6022,when the man,1
6021,moon when the,1
6020,the moon when,1
6019,even the moon,1
6018,countries even the,1
6017,different countries even,1
6016,friends different countries,1
6015,important friends different,1
6014,less important friends,1
6013,his less important,1
6012,of his less,1
6011,some of his,1
6010,of some of,1
6009,children of some,1
6008,the children of,1
6007,of the children,1
6006,parties of the,1
5869,sorts of things:,1
5868,all sorts of,1
5867,doing all sorts,1
5683,i'm helping you,1
5694,out the light,1
5693,turn out the,1
5692,then turn out,1
5691,mistake then turn,1
5690,my mistake then,1
5688,and be my,1
5687,1] and be,1
5686,bending [verse 1],1
5685,you [pre-chorus] drink,1
5684,helping you [pre-chorus],1
5682,think i'm helping,1
5696,light she bought,1
5681,don't think i'm,1
5680,me i don't,1
5679,helping me i,1
5678,you're helping me,1
5677,think you're helping,1
5676,if you think,1
5675,do and if,1
5674,you do and,1
5673,like you do,1
5672,talking like you,1
5695,the light she,1
5697,she bought me,1
5722,her feet [pre,1
5710,just want to,1
5720,me of her,1
5719,reminds me of,1
5718,hair reminds me,1
5717,your hair reminds,1
5716,of your hair,1
5715,smell of your,1
5714,the smell of,1
5713,sleep the smell,1
5712,to sleep the,1
5711,want to sleep,1
5709,i just want,1
5698,bought me those,1
5708,hug i just,1
5707,to hug i,1
5706,want to hug,1
5705,like i don't,1
5704,you like i,1
5703,ones you like,1
5702,the ones you,1
5701,jeans the ones,1
5700,those jeans the,1
5699,me those jeans,1
5671,out talking like,1
5670,me out talking,1
5669,knocking me out,1
5611,stop looking at,1
5621,exactly what you,1
5620,hear exactly what,1
5619,can hear exactly,1
5618,they can hear,1
5617,out they can,1
5616,blow out they,1
5615,friends blow out,1
5614,my friends blow,1
5613,at my friends,1
5612,looking at my,1
5610,and stop looking,1
5668,in knocking me,1
5609,down and stop,1
5608,voice down and,1
5607,your voice down,1
5606,keep your voice,1
5605,1] keep your,1
5604,[verse 1] keep,1
5603,up! [verse 1],1
5602,it up! [verse,1
5601,giving it up!,1
5598,[outro] i'm not,1
5622,what you say,1
5623,you say [pre-chorus],1
5624,say [pre-chorus] drink,1
5646,bending [verse 2],1
5667,me in knocking,1
5666,locking me in,1
5665,friends locking me,1
5664,your friends locking,1
5663,about your friends,1
5662,song about your,1
5661,another song about,1
5660,write another song,1
5659,down write another,1
5658,fall down write,1
5657,end fall down,1
5656,the end fall,1
5655,'til the end,1
5654,staying 'til the,1
5653,not staying 'til,1
5652,now? not staying,1
5651,go now? not,1
5650,we go now?,1
5649,can we go,1
5648,2] can we,1
5647,[verse 2] can,1
5721,of her feet,1
5723,feet [pre chorus],1
5866,humans doing all,1
5824,a lonely street,1
5839,internet the internet,1
5838,the internet the,1
5837,had the internet,1
5836,he had the,1
5835,course he had,1
5834,of course he,1
5832,world but of,1
5831,the world but,1
5827,a lonely part,1
5826,street in a,1
5823,on a lonely,1
5841,internet as you,1
5822,house on a,1
5820,a lonely house,1
5818,lived in a,1
5817,he lived in,1
5816,man he lived,1
5815,lonely man he,1
5814,lonely lonely man,1
5813,a lonely lonely,1
5812,about a lonely,1
5811,story about a,1
5840,the internet as,1
5842,as you know,1
5724,[pre chorus] so,1
5855,they would play,1
5865,of humans doing,1
5864,videos of humans,1
5863,watching videos of,1
5862,day watching videos,1
5861,every day watching,1
5860,other every day,1
5859,each other every,1
5858,with each other,1
5857,play with each,1
5856,would play with,1
5854,friend they would,1
5843,you know was,1
5853,best friend they,1
5852,his best friend,1
5851,say his best,1
5850,could say his,1
5849,you could say,1
5848,— you could,1
5847,friend — you,1
5846,his friend —,1
5845,was his friend,1
5844,know was his,1
5810,a story about,1
5809,is a story,1
5808,this is a,1
5771,called 'cause we,1
5781,but she makes,1
5780,hard but she,1
5779,me hard but,1
5778,make me hard,1
5777,do make me,1
5776,you do make,1
5775,speak you do,1
5774,shouldn't speak you,1
5773,we shouldn't speak,1
5772,'cause we shouldn't,1
5770,have called 'cause,1
5807,] this is,1
5769,shouldn't have called,1
5768,i shouldn't have,1
5767,2] i shouldn't,1
5766,mistake [verse 2],1
5765,my mistake [verse,1
5746,[chorus] save all,1
5745,sometimes [chorus] save,1
6538,the lips? i've,1
5726,so don't wait,1
5725,chorus] so don't,1
5782,she makes me,1
5783,makes me weak,1
5784,me weak [pre,1
5785,weak [pre chorus],1
5806,male ] this,1
5805,british male ],1
5804,siri british male,1
5803,word: siri british,1
5802,[spoken word: siri,1
5801,robot] [spoken word:,1
5800,a robot] [spoken,1
5799,married a robot],1
5798,who married a,1
5797,man who married,1
5796,the man who,1
5795,i: the man,1
5794,[part i: the,1
5793,mistake [part i:,1
5792,my mistake [part,1
5791,and save all,1
5790,[chorus] and save,1
5789,sometimes [chorus] and,1
5788,and don't wait,1
5787,chorus] and don't,1
5786,[pre chorus] and,1
6537,you the lips?,1
7018,be a riot,1
6539,lips? i've never,1
8204,[bridge] i told,1
8202,just girls [bridge],1
8188,it well shouldn't,1
8187,made it well,1
8186,you've made it,1
8185,think you've made,1
8184,and you think,1
8183,30-year-olds and you,1
8182,with 30-year-olds and,1
8181,stoned with 30-year-olds,1
8180,get stoned with,1
8179,and get stoned,1
8178,sit and get,1
8177,just sit and,1
8176,you you just,1
8175,take you you,1
8165,around? [pre-chorus] i,1
8164,messing around? [pre-chorus],1
8163,just messing around?,1
8162,to just messing,1
8161,happened to just,1
8160,what happened to,1
8159,house what happened,1
8158,my house what,1
8157,in my house,1
8156,living in my,1
8155,you're living in,1
8154,now you're living,1
8203,girls [bridge] i,1
8208,the start destined,1
8249,quiet i'm scared,1
8209,start destined to,1
8247,can't be quiet,1
8246,ooh i can't,1
8245,liar? ooh i,1
8244,a liar? ooh,1
8237,dying is that,1
8236,of dying is,1
8233,[intro] i'm scared,1
8232,girls [intro] i'm,1
8231,just girls [intro],1
8230,because they're just,1
8229,girls because they're,1
8228,just girls because,1
8227,savior well shouldn't,1
8226,your savior well,1
8225,not your savior,1
8224,take you i,1
8223,heart [pre-chorus] i,1
8222,your heart [pre-chorus],1
8221,hard break your,1
8220,be hard break,1
8219,heart destined to,1
8218,your heart destined,1
8216,i'll break your,1
8215,start i'll break,1
8214,the start i'll,1
8213,hard i told,1
8212,be hard i,1
8153,blouse now you're,1
8152,your blouse now,1
8151,off your blouse,1
8150,tearing off your,1
8076,night i'll make,1
8075,a night i'll,1
8074,me a night,1
8073,give me a,1
8072,old give me,1
8071,year old give,1
8070,18 year old,1
8069,stoned 18 year,1
8068,typical stoned 18,1
8067,your typical stoned,1
8066,not your typical,1
8064,you i'm not,1
8063,persuade you i'm,1
8062,could persuade you,1
8061,i could persuade,1
8060,rest i could,1
8059,a rest i,1
8058,it a rest,1
8057,give it a,1
8056,"""oh give it",1
8055,"""no!"" ""oh give",1
8054,"said ""no!"" ""oh",1
8053,"i said ""no!""",1
8051,told? [pre-chorus] i,1
8050,you're told? [pre-chorus],1
8049,what you're told?,1
8048,doing what you're,1
8077,"i'll make you""",1
8078,"make you"" ""i",1
8079,"you"" ""i know",1
8137,oh she's so,1
8149,was tearing off,1
8148,i was tearing,1
8147,moment i was,1
8146,one moment i,1
8145,cold one moment,1
8144,the cold one,1
8143,feels the cold,1
8142,she feels the,1
8141,so she feels,1
8140,southern so she,1
8139,so southern so,1
8138,she's so southern,1
8136,hold oh she's,1
8080,"""i know you're",1
8135,to hold oh,1
8134,hands to hold,1
8133,frozen hands to,1
8132,of frozen hands,1
8131,pair of frozen,1
8130,a pair of,1
8129,2] a pair,1
8128,girls [verse 2],1
8127,just girls [verse,1
8094,"savior"" wrestle to",1
8093,"your savior"" wrestle",1
8092,"not your savior""",1
8248,be quiet i'm,1
8250,of dying no,1
8046,fun in doing,1
8387,it's so desired,1
8385,is fire it's,1
8384,down my skin,1
8383,lie down my,1
8382,me lie down,1
8381,let me lie,1
8380,me let me,1
8379,let me let,1
8378,so let me,1
8377,i? so let,1
8376,am i? so,1
8375,where am i?,1
8374,and where am,1
8373,fire and where,1
8372,on fire and,1
8371,it's on fire,1
8370,that it's on,1
8369,say that it's,1
8368,to say that,1
8367,don't have to,1
8366,[bridge] don't have,1
8365,something [bridge] don't,1
8364,say something [bridge],1
8363,listen? we can,1
8362,please listen? we,1
8361,listen? would you,1
8360,please listen? would,1
8357,fine what's a,1
8386,fire it's so,1
8388,so desired no,1
8251,dying no gun,1
8389,desired no gun,1
8418,try and mask,1
8417,you try and,1
8416,blame you try,1
8415,to blame you,1
8414,is to blame,1
8413,culture is to,1
8412,suppose culture is,1
8411,i suppose culture,1
8410,okay i suppose,1
8409,is okay i,1
8408,irony is okay,1
8407,and irony is,1
8406,1] and irony,1
8405,something [verse 1],1
8404,say something [verse,1
8401,young in in,1
8400,oh what's a,1
8399,fine oh what's,1
8398,it's fine oh,1
8397,[outro] i'm scared,1
8396,down? [outro] i'm,1
8395,lay down? [outro],1
8394,it help me,1
8393,will it help,1
8392,oh will it,1
8391,required oh will,1
8390,gun required oh,1
8356,it's fine what's,1
8353,we're scared of,1
8352,down? we're scared,1
8351,lay down? we're,1
8291,oh what’s a,1
8290,fine oh what’s,1
8289,it’s fine oh,1
8288,dying it’s fine,1
8287,of dying it’s,1
8286,i’m scared of,1
8285,down? i’m scared,1
8284,lay down? i’m,1
8280,desired! no gun,1
8279,so desired! no,1
8278,it’s so desired!,1
8277,fire it’s so,1
8276,is fire it’s,1
8275,down? my skin,1
8274,lay down? my,1
8266,designer? is that,1
8265,that designer? is,1
8264,is that designer?,1
8263,1] is that,1
8262,[verse 1] is,1
8261,desired [verse 1],1
8260,so desired [verse,1
8259,fire so desired,1
8258,is fire so,1
8255,ooh my skin,1
8254,required ooh my,1
8253,gun required ooh,1
8292,what’s a fiver?,1
8322,say something would,1
8323,something would you,1
8338,a designer unite,1
8350,supreme no gun,1
8349,want supreme no,1
8348,they want supreme,1
8347,rifles they want,1
8346,want rifles they,1
8345,don’t want rifles,1
8344,kids don’t want,1
8343,down? kids don’t,1
8342,lay down? kids,1
8341,pariahs am i,1
8340,unite pariahs am,1
8339,designer unite pariahs,1
8337,i’m a designer,1
8324,we know [verse,1
8336,hey! i’m a,1
8335,it hey! i’m,1
8334,miss it hey!,1
8333,kinda miss it,1
8332,i kinda miss,1
8331,man i kinda,1
8330,listed man i,1
8329,being listed man,1
8328,council being listed,1
8327,2] council being,1
8326,[verse 2] council,1
8325,know [verse 2],1
8047,in doing what,1
8045,the fun in,1
8420,mask your pain,1
7823,my head and,1
7821,pill in my,1
7820,another pill in,1
7819,stick another pill,1
7818,house stick another,1
