,ngram,count
548,got it,3
330,you love,3
1838,are mine,3
550,wrong and,3
551,and you,3
552,said you'd,3
553,you'd had,3
547,we got,3
546,got? we,3
554,had enough,3
556,got? i,3
621,skin is,3
519,the time,3
495,sometimes sometimes,3
557,i couldn't,3
558,couldn't be,3
560,more in,3
481,on the,3
563,i could,3
599,i'm scared,3
549,it wrong,3
372,lies lies,3
620,my skin,3
670,you bleed,3
622,is fire,3
1772,than three,3
878,shoes it's,3
1764,to rewind,3
1763,need to,3
1762,we need,3
1761,think we,3
885,you [verse,3
925,then i,3
998,but it's,3
1061,modernity has,3
1062,has failed,3
1063,failed us,3
1759,four times,3
1758,than four,3
1756,it can't,3
1755,times it,3
1113,tell me,3
1135,like a,3
1228,that you're,3
1263,each other,3
1294,your best,3
1308,it's only,3
1323,it [chorus],3
1325,i'm just,3
1438,best friend,3
1598,he would,3
1723,it i,3
1736,[chorus] i,3
1737,i swear,3
1738,swear that,3
877,beautiful shoes,3
1765,rewind you,3
876,wearing beautiful,3
714,say that,3
650,a fiver?,3
651,fiver? being,3
1771,must be,3
1770,sometimes must,3
1769,boy sometimes,3
666,can see,3
667,see it's,3
668,it's missing,3
669,missing when,3
671,bleed say,3
672,say so,3
673,so we,3
674,we know,3
750,that you,3
875,veins wearing,3
1768,that boy,3
1767,text that,3
773,mind [verse,3
864,and think,3
865,think about,3
868,i knew,3
869,knew what,3
1766,you text,3
870,what you'd,3
871,you'd do,3
872,do collapse,3
873,collapse my,3
874,my veins,3
866,about you,3
948,just can't,3
3,be my,3
52,give you,3
8,out the,3
77,can take,3
159,you give?,3
82,2] i,3
125,the same,3
68,to make,3
4,my mistake,3
524,rely on,2
1277,just got,2
1286,you could,2
1280,more thing,2
1,1] and,2
1279,one more,2
526,things that,2
1660,” and,2
1278,got one,2
922,without you,2
924,choose then,2
1276,i've just,2
921,drink without,2
1275,in i've,2
1274,me in,2
1273,pulling me,2
1272,be pulling,2
1271,should be,2
499,at the,2
1645,you can,2
506,in my,2
929,my brain,2
521,why would,2
51,i give,2
923,i choose,2
926,i lose,2
518,got the,2
927,lose distract,2
928,distract my,2
514,show you,2
507,my mind,2
930,brain from,2
931,from the,2
932,the terrible,2
510,can find,2
933,terrible news,2
1269,out you,2
934,news it's,2
1270,you should,2
1064,us [chorus],2
920,and drink,2
1247,why can't,2
990,i feel,2
1237,feel like,2
438,sometimes [verse,2
214,had the,2
67,going to,2
1227,sure that,2
1226,i'm sure,2
1716,[pre-chorus] you,2
1717,you wet,2
1718,wet my,2
1719,my eyes,2
1720,eyes but,2
1721,don't mind,2
1722,mind it,2
50,till i,2
1724,i tell,2
1725,you lies,2
1726,lies but,2
1727,only sometimes,2
1246,[chorus] why,2
1248,can't we,2
1267,calling me,2
1249,we be,2
1266,of calling,2
1265,instead of,2
473,when i,2
1264,other instead,2
66,you're going,2
1262,hating each,2
967,you [outro],2
1261,us hating,2
1260,with us,2
1259,ends with,2
1258,always ends,2
1257,it always,2
1256,'cause it,2
1255,lovers? 'cause,2
1254,are lovers?,2
1253,we are,2
1252,when we,2
1251,friends when,2
1250,be friends,2
1268,me out,2
540,so what,2
65,jokes you're,2
531,she said,2
707,please listen?,2
706,what's a,2
704,it's fine,2
703,dying it's,2
59,lonesome sometimes,2
1491,friend the,2
1493,and he,2
1494,he said,2
1507,i love,2
1508,love you,2
55,sign 'cause,2
60,sometimes [chorus],2
675,know being,2
133,and your,2
1518,so much,2
819,dreams where,2
137,is a,2
664,listen! we,2
663,listen! would,2
1414,lonely house,2
712,don't have,2
1415,house on,2
58,get lonesome,2
1443,with each,2
749,way that,2
759,front of,2
57,i get,2
1456,having sex,2
741,i've been,2
767,to see,2
736,[outro] i'm,2
772,[chorus] inside,2
1416,lonely street,2
1425,he had,2
724,let me,2
1423,of course,2
1420,the world,2
784,things i,2
1419,part of,2
1418,lonely part,2
1417,street in,2
823,on you,2
660,[chorus] would,2
659,something [chorus],2
62,save all,2
122,it all,2
121,and it,2
594,but what,2
593,enough but,2
1343,of some,2
53,you a,2
102,and don't,2
180,the only,2
566,been a,2
604,that on,2
565,have been,2
564,could have,2
187,your pain,2
64,the jokes,2
906,with his,2
910,know you,2
1729,you pick,2
537,years of,2
1564,went to,2
605,on fire?,2
149,so just,2
160,give? [verse,2
150,just give,2
153,a try,2
154,try won't,2
647,fine oh,2
642,required! oh,2
641,gun required!,2
1536,man and,2
1537,and so,2
629,liar? oh,2
606,fire? am,2
624,so desired,2
1549,and the,2
617,gun required,2
1556,the places,2
854,that i'm,2
611,i can't,2
858,and all,2
1563,they went,2
1728,sometimes you,2
1281,thing to,2
1730,pick a,2
1811,time two,2
1822,young man's,2
1821,a young,2
1820,time in,2
1819,a time,2
74,much drink,2
1073,it [verse,2
1818,comes a,2
320,try and,2
1817,there comes,2
1812,two time,2
222,i was,2
78,take then,2
1806,oh one,2
1805,time oh,2
337,my advice,2
354,your time,2
261,make a,2
362,it's true,2
1779,said that,2
1033,them and,2
1031,out of,2
69,make whilst,2
75,drink i,2
1823,man's life,2
19,like i,2
296,not learned,2
298,to draw,2
1836,fine 'cause,2
1835,just fine,2
1834,but i'm,2
1833,wife but,2
1832,a wife,2
1831,himself a,2
1830,find himself,2
1829,and find,2
297,learned how,2
1828,down and,2
290,[part i:,2
309,[part ii:,2
1827,settle down,2
1826,should settle,2
295,i've not,2
1839,mine [verse,2
1731,a fight,2
1825,he should,2
80,mistake [verse,2
1824,life he,2
79,then be,2
374,1] i,2
1837,know that,2
39,[pre chorus],2
45,my hotel,2
1222,i am,2
31,of your,2
70,whilst i,2
1115,something i,2
242,say to,2
72,see how,2
1114,me something,2
42,don't wait,2
238,and what,2
43,wait outside,2
44,outside my,2
218,on her,2
1112,it tell,2
1735,define it,2
48,just wait,2
1732,fight and,2
412,you're not,2
1733,and i'll,2
1734,i'll define,2
46,hotel room,2
49,wait till,2
1117,didn't know,2
47,room just,2
73,how much,2
22,want to,2
1164,you're famous,1
1433,friend —,1
1162,invited and,1
1436,say his,1
1435,could say,1
1434,— you,1
1430,know was,1
1431,was his,1
1163,and you're,1
1372,angela [verse,1
1371,angela angela,1
1165,famous modernity,1
1373,3] oh,1
1374,oh we,1
1166,us [outro],1
1375,we don’t,1
1376,don’t speak,1
1377,speak she,1
1131,"3] ""i",1
1370,take angela,1
1361,sleep it,1
1353,wears it,1
1126,liberal kitsch,1
1354,it like,1
1355,a dress,1
1356,dress a,1
1357,a post-traumatic,1
1442,play with,1
1358,post-traumatic mess,1
1359,mess [verse,1
1127,kitsch kneeling,1
1441,would play,1
1360,don't sleep,1
1128,kneeling on,1
1369,her take,1
1362,it hurts,1
1363,hurts to,1
1440,they would,1
1439,friend they,1
1364,be awake,1
1379,stayed an,1
1365,awake the,1
1366,things they,1
1367,they make,1
1129,a pitch,1
1437,his best,1
1368,make her,1
1378,she stayed,1
1160,you're all,1
1380,an extra,1
1146,"pools ""thank",1
1143,house with,1
1409,lonely lonely,1
1144,with seven,1
1407,about a,1
1145,seven pools,1
1406,story about,1
1426,internet the,1
1381,extra week,1
1147,"""thank you",1
1405,a story,1
1404,this is,1
1403,] this,1
1402,male ],1
1401,british male,1
1410,lonely man,1
1142,unrequited house,1
1141,indicted unrequited,1
1411,man he,1
1130,pitch [verse,1
1412,he lived,1
1424,course he,1
1413,lived in,1
1140,be indicted,1
1138,excited to,1
1137,"bitch!"" excited",1
1136,"a bitch!""",1
1422,but of,1
1421,world but,1
1134,her like,1
1133,moved on,1
1132,"""i moved",1
1400,siri british,1
1399,word: siri,1
1398,[spoken word:,1
1427,internet as,1
1161,all invited,1
1382,week oh,1
1159,what you're,1
1158,guess what,1
1157,and guess,1
1383,oh i,1
1384,see her,1
1156,incited and,1
1385,her in,1
1155,been incited,1
1429,you know,1
1154,has been,1
1153,war has,1
1428,as you,1
1386,my sleep,1
1397,robot] [spoken,1
1387,sleep angela,1
1388,angela oh,1
1152,the war,1
1389,oh angela,1
1390,angela [part,1
1391,i: the,1
1151,"cool!"" the",1
1352,she wears,1
1393,man who,1
1149,kanye very,1
1148,you kanye,1
1394,who married,1
1395,married a,1
1396,a robot],1
1150,"very cool!""",1
1336,show when,1
1351,angela she,1
1198,a self-referential,1
1192,"""oh what",1
1193,what a,1
1194,"a shame""",1
1195,"shame"" it's",1
1196,it's just,1
1197,just a,1
1199,self-referential way,1
1445,every day,1
1200,that stops,1
1201,stops you,1
1202,you having,1
1203,having to,1
1204,be human,1
1205,human i'm,1
1191,"like ""oh",1
1282,say [verse,1
1350,1] angela,1
1291,perceived when,1
1185,postmodern way,1
1186,way you,1
1187,you lack,1
1188,lack substance,1
1292,when at,1
1189,substance when,1
1290,you're perceived,1
1283,and why,1
1289,how you're,1
1288,control how,1
1190,something like,1
1287,could control,1
1285,believe you,1
1284,you believe,1
1206,i'm assuming,1
1207,assuming you'll,1
1208,you'll balloon,1
1233,you're gonna,1
1221,what i,1
1239,you're running,1
1238,like you're,1
1236,sexist i,1
1235,was sexist,1
1234,gonna say,1
1232,girl i'm,1
1209,balloon when,1
1231,another girl,1
1230,just another,1
1223,am assuming,1
1229,not just,1
1224,assuming [pre-chorus],1
1225,[pre-chorus] i'm,1
1240,running out,1
1241,of all,1
1242,i liked,1
1243,liked you,1
1244,you for,1
1245,for [chorus],1
1220,that's what,1
1219,human that's,1
1218,a human,1
1217,consuming like,1
1216,start consuming,1
1215,and start,1
1214,spoon and,1
1213,dirty spoon,1
1212,the dirty,1
1211,remove the,1
1210,you remove,1
1184,most postmodern,1
1183,the most,1
1182,pain in,1
1324,say [outro],1
1330,you pied,1
1329,because you,1
1328,off because,1
1327,pissed off,1
1326,just pissed,1
61,[chorus] save,1
1322,leave it,1
1314,have a,1
1321,i'll leave,1
1320,style i'll,1
1319,your style,1
1318,cramp your,1
1317,don't cramp,1
1316,child don't,1
1331,pied me,1
1332,me off,1
1333,off after,1
1334,after your,1
1335,your show,1
1337,you let,1
1338,let go,1
1339,go of,1
1340,my hand,1
1341,hand in,1
1342,in front,1
1344,some sket,1
1345,sket who,1
1346,who wants,1
1347,wants to,1
1348,to bitch,1
1349,bitch on,1
1315,a child,1
1313,oh don't,1
1181,mask your,1
1293,at your,1
1296,you're intermediately,1
1295,best you're,1
1170,irony is,1
1171,is okay,1
1172,okay i,1
1173,i suppose,1
1174,suppose culture,1
1312,deceiving oh,1
1175,culture is,1
1176,is to,1
1177,to blame,1
1178,blame you,1
1179,you try,1
1180,and mask,1
1297,intermediately versed,1
1298,versed in,1
1299,in your,1
1169,and irony,1
1300,your own,1
1301,own feelings?,1
1168,know and,1
1302,feelings? keep,1
1167,[outro] and,1
1303,keep on,1
1304,on putting,1
1305,putting off,1
1306,off conceiving,1
1307,conceiving it's,1
1309,only you,1
1310,you that,1
1311,you're deceiving,1
1444,other every,1
1513,am your,1
1446,day watching,1
1708,go on,1
41,so don't,1
1739,i i,1
1715,[instrumental] [pre-chorus],1
1714,theme] [instrumental],1
1713,love theme],1
1712,ii: love,1
1711,facebook [part,1
1710,his facebook,1
1709,on his,1
1707,can go,1
1649,i’m your,1
1706,world you,1
1705,that lonely,1
1704,in that,1
1703,the lonely,1
1702,his lonely,1
1701,in his,1
1700,died in,1
1699,he died,1
1698,then he,1
40,chorus] so,1
38,feet [pre,1
37,her feet,1
36,of her,1
12,bought me,1
13,me those,1
14,those jeans,1
15,jeans the,1
16,the ones,1
17,ones you,1
18,you like,1
21,don't want,1
23,to hug,1
24,hug i,1
26,just want,1
27,to sleep,1
28,sleep the,1
29,the smell,1
30,smell of,1
32,your hair,1
33,hair reminds,1
34,reminds me,1
35,me of,1
1697,alone ”,1
1696,bread alone,1
1695,by bread,1
1672,desires; all,1
1670,fears and,1
1669,his fears,1
1668,friend: all,1
1667,his friend:,1
1666,everything with,1
1665,shared everything,1
1664,man shared,1
1663,did the,1
1662,he did,1
1661,so he,1
1659,internet ”,1
1658,you and,1
1657,between you,1
1656,strictly between,1
1655,stay strictly,1
1654,will stay,1
1653,me will,1
1652,to me,1
1651,anything you,1
1671,and desires;,1
1673,his loves,1
1694,live by,1
1674,loves past,1
1693,not live,1
1692,does not,1
1691,“man does,1
1690,himself “man,1
1689,tell himself,1
1688,would tell,1
1687,penis he,1
1686,his penis,1
1685,pictures of,1
1684,and pictures,1
1683,going and,1
1682,was going,1
1681,and was,1
1680,been and,1
1679,had been,1
1678,places he,1
1677,present; all,1
1676,and present;,1
1675,past and,1
11,she bought,1
10,light she,1
9,the light,1
1873,see sunshine,1
1871,raining all,1
1870,was raining,1
1869,that it,1
1868,people said,1
1867,when people,1
1866,2009 when,1
1865,on 2009,1
1864,back on,1
1863,looking back,1
1862,2] looking,1
1861,fine [verse,1
1860,are fine,1
1859,fine if,1
1858,i'm fine,1
1857,crying i'm,1
1856,both crying,1
1855,wine both,1
1854,her wine,1
1853,switch her,1
1872,time i,1
1874,sunshine 'cause,1
1851,and my,1
1875,3] when,1
1894,[outro] there,1
1893,"do"" [outro]",1
1892,"""i do""",1
1891,"say ""i",1
1890,can't say,1
1889,reason i,1
1888,some reason,1
1887,for some,1
1886,fine for,1
1885,be fine,1
1884,will be,1
1883,things will,1
1882,you things,1
1881,and tell,1
1880,smile and,1
1879,i smile,1
1878,time then,1
1877,wasting your,1
1876,i'm wasting,1
1852,my switch,1
1850,behind and,1
1777,you [verse],1
7,turn out,1
1797,petrified [chorus],1
1796,i'm petrified,1
1795,reminding i'm,1
1794,need reminding,1
1793,i need,1
1792,except when,1
1791,"sometimes"" except",1
1790,"it sometimes""",1
1789,use it,1
1788,only use,1
1787,"""i only",1
1786,"her ""i",1
1785,told her,1
1784,i told,1
1783,liked it,1
1782,have liked,1
1781,should have,1
1780,i should,1
1778,[verse] she,1
1798,[chorus] but,1
1800,you [pre-chorus],1
1849,hide behind,1
1801,you two-time,1
1848,i hide,1
1847,rhymes i,1
1846,write rhymes,1
1845,then write,1
1844,sometimes then,1
1843,online sometimes,1
1842,crime online,1
1841,fight crime,1
1840,i fight,1
2,and be,1
1816,[intro] there,1
1815,time [intro],1
1814,you one,1
1813,time two-time,1
5,mistake then,1
6,then turn,1
1804,[outro] one,1
1803,you [chorus],1
1802,you to,1
1650,friend anything,1
1648,anything i’m,1
1447,watching videos,1
1511,very much,1
1521,never ever,1
1520,i never,1
1519,much that,1
1517,you so,1
1516,fact i,1
1515,in fact,1
1514,friend in,1
1124,masturbation immigration,1
1512,much i,1
1509,you very,1
1647,me anything,1
1506,“yes i,1
1505,said “yes,1
1504,and said,1
1503,him and,1
1502,at him,1
1501,looked at,1
1500,internet looked,1
1499,me?” the,1
1498,love me?”,1
1522,ever want,1
1523,want us,1
1524,us to,1
1525,be apart,1
1546,went he,1
1545,man went,1
1544,wherever the,1
1543,together wherever,1
1542,life together,1
1541,a life,1
1540,embarked on,1
1539,they embarked,1
1538,so they,1
1535,said the,1
1534,” said,1
1533,that ”,1
1532,like that,1
1531,would like,1
1530,‘i would,1
1529,ever’ ‘i,1
1528,again ever’,1
1527,ever again,1
1526,apart ever,1
1497,do you,1
1496,“internet do,1
1495,said “internet,1
1469,life; playing,1
1467,and their,1
1466,with them,1
1465,wrong with,1
1464,was wrong,1
1463,what was,1
1462,on what,1
1461,people on,1
1460,informing people,1
1459,other; informing,1
1458,each other;,1
1457,sex with,1
1455,things: having,1
1454,of things:,1
1453,sorts of,1
1452,all sorts,1
1451,doing all,1
1450,humans doing,1
1449,of humans,1
1448,videos of,1
1468,their life;,1
1470,playing games,1
1492,internet and,1
1471,games with,1
1490,to his,1
1489,turned to,1
1488,— turned,1
1487,@snowflakesmasher86 —,1
1486,was @snowflakesmasher86,1
1485,name was,1
1484,whose name,1
1483,— whose,1
1482,man —,1
1481,day the,1
1480,one day,1
1479,parents one,1
1478,their parents,1
1477,with their,1
1476,home with,1
1475,at home,1
1474,children at,1
1473,young children,1
1472,with young,1
1547,he took,1
1548,took his,1
1550,internet went,1
1623,it made,1
1621,man’s favorite,1
1620,the man’s,1
1619,was the,1
1618,one was,1
1617,this one,1
1616,him this,1
1615,with him,1
1614,agree with,1
1613,always agree,1
1612,always always,1
1611,would always,1
1610,again and,1
1609,sex again,1
1608,people having,1
1607,the people,1
1606,him the,1
1605,show him,1
1604,and show,1
1603,animals and,1
1622,favorite and,1
1624,made him,1
1601,him cooked,1
1625,him very,1
1646,can tell,1
1644,can you,1
1643,“you can,1
1642,day “you,1
1641,lonely day,1
1640,particularly lonely,1
1639,a particularly,1
1638,said on,1
1637,” he,1
1636,anything ”,1
1635,you anything,1
1633,could tell,1
1632,“i feel,1
1631,much “i,1
1630,friend so,1
1629,trusted his,1
1628,man trusted,1
1627,happy the,1
1626,very happy,1
1602,cooked animals,1
1600,get him,1
1551,went everywhere,1
1576,less important,1
1573,some of,1
1572,children of,1
1571,the children,1
1570,parties of,1
1569,birthday parties,1
1568,to birthday,1
1567,countryside they,1
1566,the countryside,1
1565,to the,1
1562,go they,1
1561,not go,1
1560,could not,1
1559,internet could,1
1558,where the,1
1557,places where,1
1555,course the,1
1554,except of,1
1553,together except,1
1552,everywhere together,1
1575,his less,1
1577,important friends,1
1599,would get,1
1578,friends different,1
1597,better he,1
1596,feel better,1
1595,him feel,1
1594,make him,1
1593,ways to,1
1592,clever ways,1
1591,many clever,1
1590,so many,1
1589,had so,1
1588,friend had,1
1587,sad his,1
1586,got sad,1
1585,man got,1
1584,when the,1
1583,moon when,1
1582,the moon,1
1581,even the,1
1580,countries even,1
1579,different countries,1
1125,immigration liberal,1
232,that baby-boomers,1
1123,fueling masturbation,1
189,and fucking,1
522,would i,1
520,time why,1
204,her own,1
517,have got,1
516,you have,1
205,own life,1
513,to show,1
512,something to,1
511,find something,1
206,life at,1
508,mind but,1
505,lonely in,1
504,i'm lonely,1
503,times i'm,1
502,of times,1
501,best of,1
500,the best,1
498,1] at,1
497,sometimes always,1
496,i sometimes,1
207,at 16,1
523,i rely,1
203,took her,1
202,jane took,1
200,the vibe,1
191,going outside,1
192,outside and,1
193,and getting,1
194,getting stds,1
195,stds at,1
196,at 27,1
197,27 really,1
198,really isn't,1
199,isn't the,1
201,vibe jane,1
528,i did,1
539,"life"" [chorus]",1
538,"my life""",1
536,four years,1
535,you four,1
534,gave you,1
533,"""i gave",1
532,"said ""i",1
530,right? she,1
529,did right?,1
494,die and,1
208,16 she,1
492,try [chorus],1
456,refuse [chorus],1
465,face collapsed,1
464,a face,1
463,geography? a,1
462,through geography?,1
461,me through,1
460,i me,1
210,was a,1
458,[bridge] am,1
457,die [bridge],1
455,i'll refuse,1
467,through entropy,1
454,shoes i'll,1
453,concrete shoes,1
452,buying concrete,1
451,in buying,1
450,point in,1
449,no point,1
448,there's no,1
447,blues there's,1
446,the blues,1
466,collapsed through,1
468,entropy i,1
491,just try,1
209,she was,1
490,survive; just,1
489,can't survive;,1
488,you can't,1
487,small if,1
486,for small,1
485,room for,1
484,living room,1
483,video living,1
482,the video,1
480,squeak on,1
469,can hardly,1
479,a squeak,1
478,but a,1
477,nothing but,1
476,it's nothing,1
475,try it's,1
474,i try,1
472,and when,1
471,speak and,1
470,hardly speak,1
190,fucking going,1
188,pain and,1
1122,fossil fueling,1
555,enough what,1
640,desired! no,1
639,so desired!,1
638,it’s so,1
637,fire it’s,1
636,down? my,1
161,i found,1
162,found a,1
163,a grey,1
164,grey hair,1
628,designer? is,1
627,that designer?,1
626,1] is,1
625,desired [verse,1
623,fire so,1
165,hair in,1
166,in one,1
167,one of,1
619,ooh my,1
618,required ooh,1
169,my zoots,1
615,dying no,1
643,down? i’m,1
644,i’m scared,1
645,dying it’s,1
138,sign of,1
678,2] council,1
677,know [verse,1
676,something would,1
130,when your,1
131,your vinyl,1
132,vinyl and,1
134,your coffee,1
135,coffee collection,1
136,collection is,1
140,the times,1
646,it’s fine,1
141,times you're,1
142,you're getting,1
143,getting spiritually,1
144,spiritually enlightened,1
145,enlightened at,1
146,at 29,1
147,29 [chorus],1
649,what’s a,1
648,oh what’s,1
614,quiet i'm,1
613,be quiet,1
170,zoots like,1
570,sign or,1
580,maybe i'll,1
579,mind maybe,1
577,on your,1
576,what's on,1
575,say what's,1
574,time say,1
573,my time,1
572,overstay my,1
571,or overstay,1
569,line i,1
582,on all,1
568,great line,1
567,a great,1
181,only apparatus,1
562,love [verse,1
182,apparatus required,1
183,required for,1
184,for happiness,1
185,happiness is,1
186,is your,1
581,i'll rely,1
583,that made,1
610,ooh i,1
597,love [intro],1
609,liar? ooh,1
171,like context,1
172,context in,1
174,a modern,1
602,dying is,1
175,modern debate,1
176,debate i,1
177,just took,1
598,[intro] i'm,1
596,[instrumental] [chorus],1
179,it out,1
595,love [instrumental],1
592,life [chorus],1
591,my life,1
590,the years,1
178,took it,1
588,i'd give,1
587,because i'd,1
586,right because,1
585,it right,1
445,sing the,1
444,you sing,1
443,lose you,1
442,you lose,1
311,petrichor] take,1
310,ii: petrichor],1
308,cameras? [part,1
307,the cameras?,1
225,and afraid,1
305,with all,1
304,die with,1
303,you die,1
226,afraid to,1
301,what if,1
300,draw what,1
299,draw i've,1
294,draw] i've,1
293,to draw],1
227,to go,1
291,i: how,1
289,give? [part,1
288,online [chorus],1
287,beans online,1
286,and beans,1
285,seeds and,1
312,take something,1
224,25 and,1
223,was 25,1
327,yourself like,1
338,advice my,1
336,any of,1
335,take any,1
334,don't take,1
333,love don't,1
332,one you,1
331,love one,1
329,someone you,1
328,like someone,1
326,love yourself,1
315,then make,1
325,times love,1
324,fourteen times,1
323,anything fourteen,1
322,do anything,1
321,and do,1
319,new try,1
318,brand new,1
317,it brand,1
316,make it,1
284,fucking seeds,1
283,on fucking,1
282,amounts on,1
246,self? growing,1
255,starts to,1
254,never starts,1
253,whiskey never,1
252,and whiskey,1
251,hard and,1
250,quite hard,1
249,beard's quite,1
248,a beard's,1
247,growing a,1
245,younger self?,1
257,taste nice,1
244,your younger,1
228,go outside,1
229,outside a,1
230,a millennial,1
239,what would,1
237,3] and,1
231,millennial that,1
235,[chorus] won't,1
234,like [chorus],1
256,to taste,1
258,nice and,1
281,obscene amounts,1
271,move somewhere,1
280,spend obscene,1
279,and spend,1
278,drugs and,1
277,to drugs,1
276,addicted to,1
275,get addicted,1
274,and get,1
273,sunny and,1
272,somewhere sunny,1
270,you'll move,1
259,and you'll,1
269,'cause you'll,1
268,funny 'cause,1
267,it's funny,1
266,and it's,1
265,money and,1
264,of money,1
263,lot of,1
262,a lot,1
260,you'll make,1
339,advice write,1
340,write a,1
341,a letter,1
405,to a,1
415,as them,1
414,same as,1
413,not the,1
411,because you're,1
410,goodbye because,1
409,say goodbye,1
216,box tattooed,1
407,high to,1
406,a high,1
404,it to,1
417,but your,1
403,build it,1
402,you build,1
401,meant you,1
400,really meant,1
399,never really,1
398,but never,1
397,said but,1
217,tattooed on,1
395,things you,1
416,them but,1
418,your death,1
393,sceneries for,1
430,friends i,1
441,win you,1
440,you win,1
439,2] you,1
211,a kid,1
212,kid who,1
213,who had,1
215,the box,1
432,pretend [chorus],1
431,i pretend,1
429,your friends,1
419,death it,1
428,family and,1
427,your family,1
426,happens to,1
425,it happens,1
424,you it,1
423,to you,1
422,happen to,1
421,won't happen,1
420,it won't,1
394,for things,1
392,are sceneries,1
342,letter to,1
353,ruin your,1
364,what they,1
363,true what,1
361,as it's,1
360,long as,1
359,as long,1
358,anything as,1
357,take anything,1
356,they can,1
355,time they,1
352,internet ruin,1
366,can't take,1
220,arm and,1
350,let the,1
349,don't let,1
348,change don't,1
347,won't change,1
346,who won't,1
345,self who,1
344,future self,1
343,your future,1
365,they can't,1
367,take is,1
391,memories are,1
380,life would,1
390,your memories,1
389,again your,1
388,train again,1
387,a train,1
385,sat on,1
384,you're sat,1
383,but you're,1
382,change but,1
381,would change,1
379,your life,1
368,is you,1
378,thought your,1
377,you thought,1
376,bet you,1
375,i bet,1
373,lies [verse,1
219,her arm,1
371,them lies,1
370,telling them,1
369,you telling,1
679,council being,1
680,being listed,1
681,listed man,1
895,he works,1
983,trying to,1
982,time trying,1
981,spent the,1
980,danny spent,1
979,think danny,1
90,speak you,1
977,bank i,1
976,a bank,1
975,job in,1
974,a job,1
973,get a,1
972,to get,1
971,try to,1
970,i'll try,1
969,oh i'll,1
968,[outro] oh,1
966,that all,1
965,true that,1
964,[chorus] it's,1
963,embrace [chorus],1
962,replacing embrace,1
984,to pack,1
985,pack in,1
986,the drinks,1
88,we shouldn't,1
1008,saying controversial,1
1007,heroin saying,1
1006,shooting heroin,1
1005,car shooting,1
1004,a car,1
1003,fucking in,1
1002,we're fucking,1
1001,1] we're,1
87,'cause we,1
89,shouldn't speak,1
987,drinks for,1
997,lose but,1
996,i'll lose,1
995,that i'll,1
994,i that,1
993,know i,1
992,sick and,1
991,feel sick,1
989,me i,1
988,for me,1
961,you're replacing,1
960,feeling you're,1
959,a feeling,1
908,operation and,1
918,some imagination,1
917,need some,1
916,you need,1
915,but you,1
914,sly but,1
913,you're sly,1
912,think you're,1
911,you think,1
92,do make,1
907,his operation,1
91,you do,1
905,began with,1
904,all began,1
903,says it,1
902,he says,1
901,petrol he,1
900,selling petrol,1
899,station selling,1
898,petrol station,1
897,a petrol,1
919,imagination [chorus],1
935,you [bridge],1
958,there's a,1
947,monkey that,1
957,and there's,1
956,eat and,1
955,can't eat,1
954,situation but,1
953,a situation,1
952,stage a,1
951,can stage,1
950,beat i,1
949,can't beat,1
946,20-stone monkey,1
936,[bridge] i,1
945,a 20-stone,1
944,got a,1
