,ngram,count
4247,"""do you",1
4428,ones you,1
4930,4's and,1
4427,the ones,1
4248,a card?,1
4426,jeans the,1
4249,card? my,1
4684,cooked animals,1
4550,of things:,1
4666,the moon,1
4131,move [chorus],1
4149,social implications,1
4303,2] this,1
4148,just social,1
4146,"""it's not",1
4145,2] she,1
4255,to correct,1
4672,had so,1
4352,one [chorus],1
4353,again [outro],1
4682,get him,1
4671,friend had,1
4670,sad his,1
4356,it up!,1
4669,got sad,1
4357,up! [verse,1
4668,man got,1
4554,each other;,1
4667,moon when,1
4150,implications are,1
4151,are brought,1
4152,brought upon,1
4153,upon by,1
4681,would get,1
4551,things: having,1
4933,2's community,1
4304,this conversation's,1
4679,better he,1
4934,community service,1
4935,service was,1
4678,feel better,1
4677,him feel,1
4676,make him,1
4936,got sick,1
4675,ways to,1
4553,sex with,1
4674,clever ways,1
4155,this party,1
4154,by this,1
4673,many clever,1
4147,body it's,1
4653,parties of,1
4577,man —,1
5003,bar that's,1
4989,talk to,1
4990,to matty,1
4991,matty about,1
4992,"about it?""",1
4993,"it?"" i",1
4994,3 like,1
4995,you before,1
4615,again ever’,1
4996,before we're,1
4597,you very,1
4104,oh angela,1
4997,gonna have,1
4998,to ask,1
4999,ask about,1
5000,"about """,1
4614,ever again,1
5001,""" free",1
4103,angela oh,1
4102,sleep angela,1
4988,plan? why,1
4411,you're helping,1
4105,1] with,1
4403,locking me,1
4595,said “yes,1
4398,down write,1
4399,write another,1
4400,another song,1
4108,a movie,1
4107,from a,1
4401,song about,1
4402,friends locking,1
4405,in knocking,1
4106,face from,1
4406,knocking me,1
4408,out talking,1
4409,talking like,1
4410,do and,1
4618,would like,1
4617,‘i would,1
4616,ever’ ‘i,1
4596,“yes i,1
5002,free bar,1
5004,that's the,1
4109,movie scene,1
4613,apart ever,1
4607,much that,1
4606,you so,1
4605,fact i,1
4097,extra week,1
4096,an extra,1
4095,stayed an,1
4094,she stayed,1
4093,speak she,1
4092,don’t speak,1
4091,we don’t,1
5012,joints i'm,1
5013,i'm sitting,1
4599,very much,1
5014,sitting with,1
4600,much i,1
4604,in fact,1
4601,am your,1
4603,friend in,1
4089,3] oh,1
4608,never ever,1
4609,ever want,1
4419,turn out,1
4413,helping you,1
4612,be apart,1
5005,the point,1
5006,point spilling,1
5007,spilling amaretto,1
4412,i'm helping,1
5008,amaretto cause,1
5009,cause of,1
4611,us to,1
4414,and be,1
4610,want us,1
4417,mistake then,1
4101,my sleep,1
4100,her in,1
4099,see her,1
4098,week oh,1
5010,of previous,1
4418,then turn,1
5011,previous joints,1
4397,fall down,1
4594,and said,1
4578,— whose,1
4974,"me for?""",1
4587,“internet do,1
4647,go they,1
4646,not go,1
4645,could not,1
4588,love me?”,1
4644,internet could,1
4264,from being,1
4965,is [bridge],1
4966,is [instrumental],1
4967,"[instrumental] ""well",1
4642,places where,1
4589,me?” the,1
4640,course the,1
4639,except of,1
4971,3 what,1
4590,internet looked,1
4972,you lookin',1
4638,together except,1
4973,lookin' at,1
4263,empathetic from,1
4649,the countryside,1
4586,said “internet,1
4582,@snowflakesmasher86 —,1
4260,that prevents,1
4261,prevents the,1
4579,whose name,1
4369,hear exactly,1
4370,exactly what,1
4580,name was,1
4581,was @snowflakesmasher86,1
4657,some of,1
4371,say [pre-chorus],1
4650,countryside they,1
4655,children of,1
4262,the empathetic,1
4583,— turned,1
4584,to his,1
4654,the children,1
4918,cards was,1
4652,birthday parties,1
4651,to birthday,1
4637,everywhere together,1
4975,"for?"" she's",1
4110,scene or,1
4976,she's dressed,1
4620,” said,1
4619,that ”,1
4983,best man,1
4984,man so,1
4985,so what's,1
4986,what's the,1
4987,the plan?,1
4266,just and,1
4267,and giving,1
4268,up [chorus],1
4389,2] can,1
4390,can we,1
4391,go now?,1
4392,now? not,1
4393,not staying,1
4394,staying 'til,1
4395,'til the,1
4396,end fall,1
4111,or magazine,1
4265,being just,1
4593,him and,1
4623,so they,1
4633,took his,1
4977,white and,1
4978,and putting,1
4636,went everywhere,1
4980,off crying,1
4635,internet went,1
4981,"crying ""well",1
4982,"""well you're",1
4591,looked at,1
4632,he took,1
4592,at him,1
4631,went he,1
4630,man went,1
4629,wherever the,1
4628,together wherever,1
4627,life together,1
4626,a life,1
4625,embarked on,1
4624,they embarked,1
4239,feeling but,1
4234,your gums,1
4159,i'd like,1
4766,“man does,1
4768,not live,1
4324,again [chorus],1
4769,live by,1
4770,by bread,1
4771,bread alone,1
4772,alone ”,1
4325,again [bridge],1
4774,he died,1
4775,died in,1
4220,the room,1
4776,in his,1
4777,his lonely,1
4778,the lonely,1
4779,in that,1
4780,that lonely,1
4221,room using,1
4222,using other,1
4781,world you,1
4782,can go,1
4767,does not,1
4765,himself “man,1
4783,his facebook,1
4764,tell himself,1
4751,and present;,1
4504,about a,1
4752,present; all,1
4319,my living,1
4753,places he,1
4320,living and,1
4754,had been,1
4755,been and,1
4756,and was,1
4757,was going,1
4758,going and,1
4183,"find you""",1
4321,how i'm,1
4759,and pictures,1
4760,pictures of,1
4761,his penis,1
4762,penis he,1
4763,would tell,1
4322,i'm giving,1
4223,other people's,1
4784,facebook [part,1
4509,he lived,1
4800,i'm bursting,1
4802,the seams,1
4803,seams and,1
4179,"""find me",1
4178,"him ""find",1
4714,you anything,1
4807,now her,1
4808,her wallet,1
4809,wallet photos,1
4177,telling him,1
4810,photos don't,1
4811,don't turn,1
4713,could tell,1
4508,man he,1
4711,“i feel,1
4812,turn me,1
4813,me on,1
4814,on i,1
4458,[chorus] save,1
4815,feel her,1
4801,bursting at,1
4507,lonely man,1
4785,ii: love,1
4799,seems i'm,1
4786,love theme],1
4787,theme] [instrumental],1
4788,[instrumental] she,1
4182,never find,1
4181,cause i'll,1
4718,a particularly,1
4506,lonely lonely,1
4789,she mistakes,1
4790,mistakes my,1
4717,said on,1
4792,name i,1
4793,light come,1
4716,” he,1
4795,around strange,1
4180,me cause,1
4796,strange as,1
4715,anything ”,1
4797,as it,1
4224,people's faces,1
4750,past and,1
4749,loves past,1
4748,his loves,1
4195,she's throwing,1
4193,every benson,1
4192,with every,1
4191,overflowing with,1
4483,she makes,1
4190,is overflowing,1
4482,hard but,1
4189,tension is,1
4188,the tension,1
4212,"brain"" because",1
4186,out [bridge],1
4494,a robot],1
4214,1] hey,1
4495,robot] [spoken,1
4481,me hard,1
4480,make me,1
4479,do make,1
4215,hey boy,1
4478,speak you,1
4477,shouldn't speak,1
4194,benson she's,1
4196,throwing on,1
4747,desires; all,1
4484,makes me,1
4492,who married,1
4206,simply insane,1
4205,that's simply,1
4204,but that's,1
4203,stay but,1
4491,man who,1
4490,i: the,1
4489,mistake [part,1
4488,and save,1
4209,are gonna,1
4201,"""i'd love",1
4210,gonna kick,1
4200,"said ""i'd",1
4199,mouth she,1
4493,married a,1
4487,chorus] and,1
4486,weak [pre,1
4211,kick in,1
4485,me weak,1
4476,called 'cause,1
4475,have called,1
4216,boy stop,1
4474,i shouldn't,1
4502,a story,1
4730,will stay,1
4731,stay strictly,1
4732,strictly between,1
4733,between you,1
4734,internet ”,1
4184,"you"" [chorus]",1
4503,story about,1
4736,so he,1
4737,he did,1
4738,did the,1
4739,man shared,1
4740,shared everything,1
4741,everything with,1
4742,his friend:,1
4743,friend: all,1
4744,his fears,1
4745,fears and,1
4746,and desires;,1
4729,me will,1
4728,to me,1
4218,pacing 'round,1
4316,more about,1
4473,mistake [verse,1
4217,stop pacing,1
4496,[spoken word:,1
4497,word: siri,1
4498,siri british,1
4499,british male,1
4500,male ],1
4315,some more,1
4317,things my,1
4726,anything you,1
4719,particularly lonely,1
4318,car my,1
4720,lonely day,1
4721,day “you,1
4722,“you can,1
4723,anything i’m,1
4724,i’m your,1
4725,friend anything,1
4710,much “i,1
4816,her hand,1
4917,counting cards,1
4889,floor if,1
4230,lungs need,1
4891,first bit,1
4892,of advice,1
4893,advice that,1
4231,need filling,1
4894,you gave,1
4895,gave me,1
4532,his best,1
4534,friend they,1
4232,filling since,1
4535,they would,1
4313,can talk,1
4441,chorus] so,1
4312,finish so,1
4311,you finish,1
4310,until you,1
4309,gon' wait,1
4308,i'm gon',1
4896,liked was,1
4229,know your,1
4531,say his,1
4897,was they're,1
4530,could say,1
4875,because i,1
4161,you've changed,1
4525,know was,1
4876,to you've,1
4877,got pretty,1
4878,pretty eyes,1
4160,say you've,1
4526,was his,1
4314,talk some,1
4880,you're wrong,1
4881,wrong [verse,1
4883,spade if,1
4528,friend —,1
4884,it isn't,1
4885,isn't a,1
4886,spade and,1
4887,go lie,1
4529,— you,1
4888,lie on,1
4307,more but,1
4898,they're too,1
4817,hand come,1
4544,videos of,1
4233,since your,1
4305,conversation's not,1
4207,insane i've,1
4693,always agree,1
4546,humans doing,1
4692,always always,1
4691,would always,1
4914,is [verse,1
4915,3] yeah,1
4235,gums have,1
4236,have lost,1
4237,lost their,1
4437,reminds me,1
4436,hair reminds,1
4238,their feeling,1
4434,smell of,1
4433,the smell,1
4916,yeah counting,1
4432,sleep the,1
4545,of humans,1
4543,watching videos,1
4900,strong too,1
4694,agree with,1
4306,reciprocation no,1
4901,strong get,1
4902,get in,1
4903,the shower,1
4904,shower if,1
4905,all goes,1
4906,goes wrong,1
4907,wrong [chorus],1
4698,one was,1
4697,this one,1
4536,would play,1
4439,feet [pre,1
4438,her feet,1
4537,play with,1
4540,other every,1
4696,him this,1
4695,with him,1
4541,every day,1
4542,day watching,1
4874,bed because,1
4873,sit on,1
4162,changed but,1
4175,everything boyfriend,1
4703,made him,1
4830,"""my name",1
4702,it made,1
4831,name is,1
4832,is eileen,1
4173,too intelligent,1
4833,eileen boy,1
4834,boy that's,1
4835,all you,1
4836,need oh,1
4837,this one's,1
4838,one's on,1
4172,way too,1
4840,house i,1
4841,"don't mind""",1
4842,"mind"" it",1
4227,a mirror,1
4338,minutes i,1
4701,favorite and,1
4174,intelligent moving,1
4829,"said ""my",1
4872,go sit,1
4828,now she,1
4818,and her,1
4709,friend so,1
4819,her stone-wash,1
4708,trusted his,1
4707,man trusted,1
4706,happy the,1
4176,boyfriend telling,1
4705,very happy,1
4820,stone-wash denim,1
4821,denim jeans,1
4822,jeans are,1
4704,him very,1
4823,are darker,1
4824,darker than,1
4825,than they,1
4225,faces as,1
4826,they seem,1
4510,lived in,1
4827,seem and,1
4340,my phone,1
4517,world but,1
4228,mirror for,1
4171,everything way,1
4857,it's harder,1
4858,than it,1
4345,me? oh,1
4859,seems and,1
4860,now [verse,1
4861,1] don't,1
4346,minutes and,1
4164,same i've,1
4864,fight when,1
4865,a war,1
4348,it's wrong,1
4866,war with,1
4163,you're always,1
4867,with nothing,1
4868,your t-shirt,1
4869,t-shirt on,1
4870,on and,1
4349,wrong but,1
4524,internet as,1
4856,man it's,1
4344,for me?,1
4523,internet the,1
4849,something different,1
4170,"brain"" [pre-chorus",1
4520,course he,1
4168,rotting your,1
4845,same and,1
4167,marijuana's rotting,1
4846,and boy,1
4847,boy there's,1
4848,there's something,1
4700,man’s favorite,1
4855,dreams man,1
4850,different about,1
4699,the man’s,1
4851,mouth and,1
4341,phone so,1
4342,so won't,1
4166,the marijuana's,1
4853,try chasing,1
4854,chasing dreams,1
4660,less important,1
0,[intro] well,1
5015,girl fortunate,1
6186,stoned with,1
6208,start i'll,1
6207,hard i,1
6205,start destined,1
6202,girls [bridge],1
6190,it well,1
6189,you've made,1
6188,30-year-olds and,1
6187,with 30-year-olds,1
6185,get stoned,1
6170,blouse now,1
6183,you you,1
6178,around? [pre-chorus],1
6177,messing around?,1
6176,just messing,1
6175,to just,1
6174,happened to,1
6173,what happened,1
6172,house what,1
6209,i'll break,1
6211,heart destined,1
6212,hard break,1
6213,heart [pre-chorus],1
6243,1] is,1
6242,desired [verse,1
6240,fire so,1
6236,ooh my,1
6235,required ooh,1
6232,dying no,1
6231,quiet i'm,1
6230,be quiet,1
6229,ooh i,1
6228,liar? ooh,1
6222,dying is,1
6219,[intro] i'm,1
6218,girls [intro],1
6217,because they're,1
6216,girls because,1
6215,savior well,1
6214,your savior,1
6171,you're living,1
6169,your blouse,1
6245,designer? is,1
6108,stoned 18,1
6116,"you"" ""i",1
6115,"make you""",1
6114,i'll make,1
6113,night i'll,1
6112,a night,1
6111,old give,1
6110,year old,1
6109,18 year,1
6107,typical stoned,1
6168,tearing off,1
6106,your typical,1
6104,you i'm,1
6103,persuade you,1
6102,could persuade,1
6101,a rest,1
6100,"""oh give",1
6099,"""no!"" ""oh",1
6098,"said ""no!""",1
6117,"""i know",1
6125,"your savior""",1
6126,"savior"" wrestle",1
6150,girls [verse,1
6167,was tearing,1
6166,moment i,1
6165,one moment,1
6164,cold one,1
6163,the cold,1
6162,feels the,1
6161,she feels,1
6160,southern so,1
6159,so southern,1
6158,oh she's,1
6157,hold oh,1
6156,to hold,1
6155,hands to,1
6154,frozen hands,1
6153,of frozen,1
6152,pair of,1
6151,a pair,1
6244,that designer?,1
6252,down? my,1
6369,self-referential way,1
6337,down my,1
6345,something [verse,1
6344,oh what's,1
6343,down? [outro],1
6342,it help,1
6341,will it,1
6340,required oh,1
6339,desired no,1
6338,fire it's,1
6336,lie down,1
6326,it's on,1
6335,me lie,1
6334,me let,1
6333,so let,1
6332,i? so,1
6331,am i?,1
6330,where am,1
6329,and where,1
6328,fire and,1
6346,and irony,1
6347,irony is,1
6348,is okay,1
6349,okay i,1
6367,"shame"" it's",1
6366,"""oh what",1
6365,"like ""oh",1
6364,something like,1
6363,substance when,1
6362,lack substance,1
6361,you lack,1
6360,postmodern way,1
6359,most postmodern,1
6357,mask your,1
6356,and mask,1
6355,blame you,1
6354,to blame,1
6353,is to,1
6352,culture is,1
6351,suppose culture,1
6350,i suppose,1
6327,on fire,1
6325,that it's,1
6253,fire it’s,1
6290,something would,1
6298,kinda miss,1
6297,i kinda,1
6296,man i,1
6295,listed man,1
6294,being listed,1
6293,council being,1
6292,2] council,1
6291,know [verse,1
6265,what’s a,1
6324,[bridge] don't,1
6264,oh what’s,1
6262,it’s fine,1
6261,dying it’s,1
6260,i’m scared,1
6259,down? i’m,1
6256,desired! no,1
6255,so desired!,1
6254,it’s so,1
6299,miss it,1
6300,it hey!,1
6301,hey! i’m,1
6302,a designer,1
6323,something [bridge],1
6322,listen? we,1
6321,listen? would,1
6318,fine what's,1
6315,we're scared,1
6314,down? we're,1
6313,supreme no,1
6312,want supreme,1
6311,they want,1
6310,rifles they,1
6309,want rifles,1
6308,don’t want,1
6307,kids don’t,1
6306,down? kids,1
6305,pariahs am,1
6304,unite pariahs,1
6303,designer unite,1
6096,told? [pre-chorus],1
6095,you're told?,1
6093,doing what,1
5940,the lounge,1
5948,to bed,1
5947,pill in,1
5946,another pill,1
5945,stick another,1
5944,house stick,1
5943,drowns the,1
5942,sun drowns,1
5941,lounge sun,1
5939,twist around,1
5928,rather jump,1
5938,1] twist,1
5937,nose [verse,1
5935,breathe through,1
5934,you breathe,1
5933,mouth so,1
5932,up your,1
5931,taking up,1
5930,bones taking,1
5949,bed we're,1
5950,we're not,1
5951,not doing,1
5952,it again,1
5982,think we're,1
5981,"head """,1
5980,her head,1
5979,giving her,1
5978,you giving,1
5977,hear you,1
5976,could hear,1
5975,"""i could",1
5974,"town ""i",1
5973,call 'round,1
5972,out call,1
5971,run out,1
5970,have run,1
5969,bombs have,1
5968,2] bombs,1
5954,so leave,1
5953,again so,1
5929,jump in,1
5927,skin? i'd,1
6092,in doing,1
5891,friends while,1
5900,and blue,1
5899,black and,1
5898,he's black,1
5897,through he's,1
5895,line we,1
5894,first line,1
5893,chasing the,1
5892,you're chasing,1
5890,pulling your,1
5926,your skin?,1
5889,and pulling,1
5888,ends and,1
5887,saving ends,1
5886,beds saving,1
5885,hospital beds,1
5884,in hospital,1
5883,heads in,1
5882,broken heads,1
5902,facedown she's,1
5903,she's rushing,1
5904,bed you,1
5905,take draws,1
5925,into your,1
5924,step into,1
5923,sound step,1
5922,hair go,1
5921,breathing in,1
5920,air breathing,1
5919,the air,1
5918,lights playing,1
5917,car lights,1
5916,midnight car,1
5915,sound midnight,1
5912,"it?"" go",1
5911,"""i lost",1
5910,facedown then,1
5908,sort your,1
5907,to sort,1
5906,draws to,1
5983,we're doing,1
5984,it again?,1
5985,again? keep,1
6048,liars keep,1
6062,hands the,1
6055,much [bridge],1
6054,mine and,1
6053,privilege of,1
6052,a privilege,1
6051,cells as,1
6050,your cells,1
6049,them in,1
6047,and liars,1
5986,keep dreaming,1
6046,criminals and,1
6045,the criminals,1
6044,well the,1
6043,you? well,1
6042,much [chorus],1
6036,rushed well,1
6035,so rushed,1
6034,appears so,1
6063,hands [break],1
6064,[break] the,1
6073,off [verse,1
6074,1] bite,1
6091,fun in,1
6090,the fun,1
6089,where's the,1
6088,out where's,1
6087,finding out,1
6086,brother finding,1
6085,my brother,1
6084,about my,1
6083,worrying about,1
6082,old worrying,1
6081,years old,1
6080,half years,1
6079,17 and,1
6078,nose 17,1
6077,spite your,1
6076,to spite,1
6075,face to,1
6033,work appears,1
6032,his work,1
6031,capricious and,1
6006,dear you,1
6004,course my,1
6003,understanding but,1
6002,of understanding,1
6001,inquired of,1
6000,wife inquired,1
5999,blood and,1
5998,in blood,1
5997,covered in,1
5996,all covered,1
5995,hands all,1
5994,his hands,1
5993,island and,1
5992,this island,1
5991,ghost on,1
5990,a ghost,1
5989,swear there's,1
5987,dreaming [chorus],1
6005,my dear,1
6007,can't she,1
6030,so capricious,1
6008,"said ""how",1
6029,goes so,1
6028,he goes,1
6027,comes and,1
6026,he comes,1
6025,well he,1
6024,you? [verse,1
6019,"water"" [chorus]",1
6018,"treading water""",1
6017,just treading,1
6016,like i'm,1
6015,speak? i,1
6014,doesn't speak?,1
6013,who doesn't,1
6012,to somebody,1
6011,relate to,1
6010,i relate,1
6009,"""how can",1
6368,a self-referential,1
6370,that stops,1
5879,you? love,1
6632,same in,1
6640,collection is,1
6639,coffee collection,1
6638,your coffee,1
6637,vinyl and,1
6636,your vinyl,1
6635,when your,1
6634,dark when,1
6633,the dark,1
6631,lie and,1
6621,you learn,1
6630,don't lie,1
6629,friends don't,1
6628,like friends,1
6627,age like,1
6626,my age,1
6625,get to,1
6624,things when,1
6623,couple things,1
6641,sign of,1
6642,the times,1
6643,times you're,1
6644,you're getting,1
6671,modern debate,1
6670,a modern,1
6669,context in,1
6668,like context,1
6667,zoots like,1
6666,my zoots,1
6665,one of,1
6664,in one,1
6663,hair in,1
6662,grey hair,1
6661,a grey,1
6660,found a,1
6649,29 [chorus],1
6648,at 29,1
6647,enlightened at,1
6646,spiritually enlightened,1
6645,getting spiritually,1
6622,learn a,1
6620,1] you,1
6673,just took,1
6589,"3] ""i",1
6597,indicted unrequited,1
6596,be indicted,1
6595,excited to,1
6594,"bitch!"" excited",1
6593,"a bitch!""",1
6592,her like,1
6591,moved on,1
6590,"""i moved",1
6588,pitch [verse,1
6619,[outro] and,1
6587,a pitch,1
6586,kneeling on,1
6585,kitsch kneeling,1
6584,liberal kitsch,1
6583,immigration liberal,1
6582,masturbation immigration,1
6581,fueling masturbation,1
6580,fossil fueling,1
6598,unrequited house,1
6599,with seven,1
6600,seven pools,1
6601,"pools ""thank",1
6618,us [outro],1
6617,famous modernity,1
6616,you're famous,1
6615,invited and,1
6614,all invited,1
6613,guess what,1
6612,and guess,1
6611,incited and,1
6610,been incited,1
6609,has been,1
6608,war has,1
6607,the war,1
6606,"cool!"" the",1
6605,"very cool!""",1
6604,kanye very,1
6603,you kanye,1
6602,"""thank you",1
6672,debate i,1
6674,took it,1
6371,stops you,1
6728,and whiskey,1
6736,of money,1
6735,you'll make,1
6734,and you'll,1
6733,taste nice,1
6732,to taste,1
6731,starts to,1
6730,never starts,1
6729,whiskey never,1
6727,hard and,1
6717,like [chorus],1
6726,quite hard,1
6725,beard's quite,1
6724,a beard's,1
6723,growing a,1
6722,self? growing,1
6721,younger self?,1
6720,your younger,1
6719,what would,1
6737,it's funny,1
6738,funny 'cause,1
6739,'cause you'll,1
6740,you'll move,1
6757,online [chorus],1
6756,beans online,1
6755,and beans,1
6754,seeds and,1
6753,fucking seeds,1
6752,on fucking,1
6751,amounts on,1
6750,obscene amounts,1
6749,spend obscene,1
6748,and spend,1
6747,drugs and,1
6746,to drugs,1
6745,addicted to,1
6744,get addicted,1
6743,sunny and,1
6742,somewhere sunny,1
6741,move somewhere,1
6718,[chorus] won't,1
6716,baby-boomers like,1
6675,only apparatus,1
6685,getting stds,1
6693,jane took,1
6692,vibe jane,1
6691,the vibe,1
6690,isn't the,1
6689,really isn't,1
6688,27 really,1
6687,at 27,1
6686,stds at,1
6684,and getting,1
6715,that baby-boomers,1
6683,outside and,1
6682,going outside,1
6681,fucking going,1
6680,is your,1
6679,happiness is,1
6678,for happiness,1
6677,required for,1
6676,apparatus required,1
6694,took her,1
6695,her own,1
6696,own life,1
6697,life at,1
6714,millennial that,1
6713,a millennial,1
6712,outside a,1
6711,go outside,1
6710,afraid to,1
6709,and afraid,1
6708,25 and,1
6707,was 25,1
6706,arm and,1
6705,tattooed on,1
6704,box tattooed,1
6703,the box,1
6702,who had,1
6701,kid who,1
6700,a kid,1
6699,16 she,1
6698,at 16,1
6579,degradation fossil,1
6578,consultation degradation,1
6577,[bridge] consultation,1
6449,deceiving oh,1
6457,i'll leave,1
6456,style i'll,1
6455,your style,1
6454,cramp your,1
6453,don't cramp,1
6452,child don't,1
6451,a child,1
6450,oh don't,1
6448,you're deceiving,1
6438,intermediately versed,1
6447,only you,1
6446,conceiving it's,1
6445,off conceiving,1
6444,on putting,1
6443,keep on,1
6442,feelings? keep,1
6441,own feelings?,1
6440,your own,1
6458,say [outro],1
6459,just pissed,1
6460,pissed off,1
6461,off because,1
6478,who wants,1
6477,sket who,1
6476,some sket,1
6475,in front,1
6474,hand in,1
6473,my hand,1
6472,go of,1
6471,let go,1
6470,you let,1
6469,show when,1
6468,your show,1
6467,after your,1
6466,off after,1
6465,me off,1
6464,pied me,1
6463,you pied,1
6462,because you,1
6439,versed in,1
6437,you're intermediately,1
6576,know [bridge],1
6381,remove the,1
6389,am assuming,1
6388,human that's,1
6387,a human,1
6386,consuming like,1
6385,start consuming,1
6384,and start,1
6383,dirty spoon,1
6382,the dirty,1
6380,you remove,1
6436,best you're,1
6379,balloon when,1
6378,you'll balloon,1
6377,assuming you'll,1
6376,i'm assuming,1
6375,human i'm,1
6374,be human,1
6373,having to,1
6372,you having,1
6390,assuming [pre-chorus],1
6391,[pre-chorus] i'm,1
6392,not just,1
6393,just another,1
6435,at your,1
6434,when at,1
6433,perceived when,1
6432,you're perceived,1
6431,how you're,1
6430,control how,1
6429,could control,1
6428,you believe,1
6402,for [chorus],1
6401,of all,1
6400,running out,1
6399,you're running,1
6398,like you're,1
6397,sexist i,1
6396,was sexist,1
6395,gonna say,1
6394,another girl,1
6479,to bitch,1
6480,bitch on,1
6481,1] we're,1
6542,poison me,1
6550,bones write,1
6549,my bones,1
6548,through my,1
6547,right through,1
6546,jones right,1
6545,the jones,1
6544,daddy i,1
6543,me daddy,1
6541,and poison,1
6482,we're fucking,1
6533,decay modernity,1
6532,to decay,1
6531,left to,1
6530,just left,1
6529,hearsay we're,1
6528,only hearsay,1
6527,is only,1
6526,truth is,1
6551,write it,1
6552,stone a,1
6553,a beach,1
6554,beach of,1
6571,it i'd,1
6570,us modernity,1
6569,save us,1
6568,jesus save,1
6567,streets jesus,1
6566,the streets,1
6565,poetry is,1
6564,the poetry,1
6563,peep the,1
6562,lil peep,1
6561,peace lil,1
6560,in peace,1
6559,rest in,1
6558,olds rest,1
6557,three-year olds,1
6556,drowning three-year,1
6555,of drowning,1
6525,feelings truth,1
6524,your feelings,1
6523,fuck your,1
6501,men start,1
6499,the black,1
6498,suffocate the,1
6497,then suffocate,1
6496,melanin and,1
6495,selling melanin,1
6494,it selling,1
6493,of it,1
6492,hell of,1
6491,the hell,1
6490,just for,1
6489,things just,1
6488,controversial things,1
6487,saying controversial,1
6486,heroin saying,1
6485,shooting heroin,1
6484,car shooting,1
6483,fucking in,1
6500,black men,1
6502,start with,1
6522,oh fuck,1
6503,with misdemeanours,1
6521,miscommunication oh,1
6520,on miscommunication,1
6519,based on,1
6518,positions based,1
6517,hardening positions,1
6516,are hardening,1
6515,applications that,1
6514,the applications,1
6513,access all,1
6512,information access,1
6511,the information,1
6510,of them,1
6509,business out,1
6508,a business,1
6506,we'll make,1
6505,and we'll,1
6504,misdemeanours and,1
5881,you? broken,1
5878,love you?,1
5016,fortunate placing,1
5323,eat you'll,1
5331,dirty face,1
5330,of dirty,1
5329,kind of,1
5328,pretty kind,1
5327,a pretty,1
5326,she've got,1
5325,grow she've,1
5324,never grow,1
5322,never eat,1
5302,1] 'i'll,1
5320,never know,1
5319,shoot you'll,1
5318,never shoot,1
5317,now if,1
5316,2] now,1
5315,you?' [verse,1
5314,know you?',1
5313,will i,1
5332,when she's,1
5333,she's leaving,1
5334,leaving your,1
5335,your home,1
5353,your gun,1
5352,that you've,1
5351,now that,1
5350,well now,1
5349,you' [bridge],1
5348,know you',1
5347,riot 'cause,1
5346,a riot,1
5345,be a,1
5344,there'll be,1
5343,line there'll,1
5342,2] 'i'll,1
5341,[hook 2],1
5340,stay [hook,1
5338,begging you,1
5337,she's begging,1
5336,home she's,1
5312,line will,1
5301,[hook 1],1
5355,it's much,1
5247,hill oh,1
5258,it cool,1
5257,and play,1
5256,go! and,1
5255,it go!,1
5254,got get,1
5253,it got,1
5249,say you're,1
5248,hair smells,1
5246,the hill,1
5300,stay' [hook,1
5245,approaching the,1
5244,we're approaching,1
5243,as we're,1
5242,speed as,1
5241,up speed,1
5240,building up,1
5239,we're building,1
5238,2] hey,1
5259,cool [chorus],1
5277,go [chorus],1
5278,go [verse,1
5279,out a,1
5299,stay stay',1
5298,'babe stay,1
5297,begging 'babe,1
5296,he's begging,1
5293,gets his,1
5292,she gets,1
5291,chafe when,1
5290,to chafe,1
5289,balaclava is,1
5288,her balaclava,1
5287,her her,1
5286,leave her,1
5285,never leave,1
5283,knows but,1
5282,only knows,1
5281,god only,1
5280,magazine god,1
5354,gun it's,1
5356,much harder,1
5446,jumped on,1
5413,you've lost,1
5421,car it,1
5420,check the,1
5419,mum check,1
5418,oh mum,1
5417,had oh,1
5416,never had,1
5415,brain that,1
5414,a brain,1
5412,shame you've,1
5402,side fact,1
5411,sad? and,1
5410,so sad?,1
5409,that so,1
5408,isn't that,1
5407,mad isn't,1
5406,gone mad,1
5405,i've gone,1
5404,and well,1
5422,it can’t,1
5423,can’t have,1
5424,have gone,1
5425,gone far,1
5444,waiting for,1
5443,and waiting,1
5442,girls and,1
5440,flirting with,1
5439,sainsbury’s flirting,1
5438,a sainsbury’s,1
5437,likely in,1
5436,it’s likely,1
5435,bar it’s,1
5434,a bar,1
5433,lost in,1
5432,or lost,1
5431,train or,1
5430,left it,1
5429,have left,1
5428,must have,1
5426,far i,1
5403,fact [verse,1
5401,you side,1
5357,harder now,1
5367,you ask,1
5376,everything's gone,1
5375,out everything's,1
5373,mask you'd,1
5372,your mask,1
5371,take off,1
5370,just take,1
5369,but if,1
5368,ask but,1
5366,it's what,1
5400,cool cause,1
5365,him if,1
5364,shoot him,1
5363,i'll shoot,1
5362,come and,1
5361,have come,1
5360,police have,1
5359,the police,1
5358,now the,1
5377,gone wrong,1
5378,wrong now,1
5379,now everybody's,1
5380,everybody's dead,1
5398,[outro] you,1
5397,cool' [outro],1
5396,so cool',1
5395,'babe you,1
5394,says 'babe,1
5393,on she,1
5392,suit on,1
5391,his suit,1
5389,and he's,1
5388,school and,1
5387,old school,1
5386,my old,1
5385,past my,1
5384,driving past,1
5383,they're driving,1
5382,and they're,1
5381,dead and,1
5237,toe with,1
5236,black head,1
5235,said we're,1
